D:/Work/CCBD/images2\bangalore_101-51.jpg,3.5
D:/Work/CCBD/images2\bangalore_101-52.jpg,19.85
D:/Work/CCBD/images2\bangalore_101-53.jpg,21.87
D:/Work/CCBD/images2\bangalore_101-54.jpg,13.64
D:/Work/CCBD/images2\bangalore_101-55.jpg,24.25
D:/Work/CCBD/images2\bangalore_101-56.jpg,14.6
D:/Work/CCBD/images2\bangalore_101-57.jpg,9.6
D:/Work/CCBD/images2\bangalore_101-58.jpg,23.52
D:/Work/CCBD/images2\bangalore_101-59.jpg,11.17
D:/Work/CCBD/images2\bangalore_101-6.jpg,0.07
D:/Work/CCBD/images2\bangalore_101-60.jpg,6.76
D:/Work/CCBD/images2\bangalore_101-61.jpg,8.7
D:/Work/CCBD/images2\bangalore_101-62.jpg,5.56
D:/Work/CCBD/images2\bangalore_101-63.jpg,5.98
D:/Work/CCBD/images2\bangalore_101-64.jpg,5.37
D:/Work/CCBD/images2\bangalore_101-65.jpg,15.27
D:/Work/CCBD/images2\bangalore_101-66.jpg,17.54
D:/Work/CCBD/images2\bangalore_101-67.jpg,6.76
D:/Work/CCBD/images2\bangalore_101-68.jpg,10.07
D:/Work/CCBD/images2\bangalore_101-69.jpg,11.45
D:/Work/CCBD/images2\bangalore_101-7.jpg,0.01
D:/Work/CCBD/images2\bangalore_101-70.jpg,1.93
D:/Work/CCBD/images2\bangalore_101-71.jpg,2.51
D:/Work/CCBD/images2\bangalore_101-72.jpg,8.03
D:/Work/CCBD/images2\bangalore_101-73.jpg,7.71
D:/Work/CCBD/images2\bangalore_101-74.jpg,22.94
D:/Work/CCBD/images2\bangalore_101-75.jpg,4.05
D:/Work/CCBD/images2\bangalore_101-76.jpg,1.42
D:/Work/CCBD/images2\bangalore_101-77.jpg,0.55
D:/Work/CCBD/images2\bangalore_101-78.jpg,0.58
D:/Work/CCBD/images2\bangalore_101-79.jpg,1.32
D:/Work/CCBD/images2\bangalore_101-8.jpg,0.49
D:/Work/CCBD/images2\bangalore_101-80.jpg,2.72
D:/Work/CCBD/images2\bangalore_101-81.jpg,4.74
D:/Work/CCBD/images2\bangalore_101-82.jpg,1.09
D:/Work/CCBD/images2\bangalore_101-83.jpg,0.53
D:/Work/CCBD/images2\bangalore_101-84.jpg,1.63
D:/Work/CCBD/images2\bangalore_101-85.jpg,0.26
D:/Work/CCBD/images2\bangalore_101-86.jpg,1.31
D:/Work/CCBD/images2\bangalore_101-87.jpg,1.24
D:/Work/CCBD/images2\bangalore_101-88.jpg,0.05
D:/Work/CCBD/images2\bangalore_101-89.jpg,1.94
D:/Work/CCBD/images2\bangalore_101-9.jpg,0.17
D:/Work/CCBD/images2\bangalore_101-90.jpg,19.9
D:/Work/CCBD/images2\bangalore_101-91.jpg,24.36
D:/Work/CCBD/images2\bangalore_101-92.jpg,8.97
D:/Work/CCBD/images2\bangalore_101-93.jpg,1.55
D:/Work/CCBD/images2\bangalore_101-94.jpg,7.42
D:/Work/CCBD/images2\bangalore_101-95.jpg,6.46
D:/Work/CCBD/images2\bangalore_101-96.jpg,14.47
D:/Work/CCBD/images2\bangalore_101-97.jpg,4.11
D:/Work/CCBD/images2\bangalore_101-98.jpg,0.41
