Number,Latitude,Longitude,Percentage
3744,13.008402585983276,77.62490987777709,6.65
3745,13.002995252609253,77.62490987777709,16.47
3746,12.99758791923523,77.62490987777709,16.84
3747,12.992180585861206,77.62490987777709,24.87
3748,12.986773252487184,77.62490987777709,38.61
3749,12.98136591911316,77.62490987777709,22.17
3750,12.975958585739136,77.62490987777709,11.39
3751,12.970551252365112,77.62490987777709,30.5
3752,12.965143918991089,77.62490987777709,43.39
3753,12.959736585617065,77.62490987777709,31.65
3754,12.954329252243042,77.62490987777709,27.24
3755,12.948921918869019,77.62490987777709,8.07
3756,12.943514585494995,77.62490987777709,16.82
3757,13.132771253585815,77.62490987777709,6.95
3758,12.938107252120972,77.62490987777709,16.6
3759,12.932699918746948,77.62490987777709,24.04
3760,12.927292585372925,77.62490987777709,40.23
3761,12.921885251998901,77.62490987777709,43.02
3762,12.916477918624878,77.62490987777709,25.61
3763,12.911070585250854,77.62490987777709,6.22
3764,12.900255918502808,77.62490987777709,6.03
3765,12.894848585128784,77.62490987777709,0.71
3766,12.88944125175476,77.62490987777709,3.55
3767,13.127363920211792,77.62490987777709,16.32
3768,12.884033918380736,77.62490987777709,2.34
3769,12.878626585006714,77.62490987777709,0.98
3770,12.87321925163269,77.62490987777709,0.78
3771,12.867811918258667,77.62490987777709,2.94
3772,12.862404584884644,77.62490987777709,2.33
3773,12.85699725151062,77.62490987777709,12.18
3774,12.851589918136597,77.62490987777709,2.31
3775,12.846182584762573,77.62490987777709,0.09
3776,12.84077525138855,77.62490987777709,2.0
3777,12.835367918014526,77.62490987777709,0.55
3778,13.121956586837769,77.62490987777709,4.83
3779,12.829960584640505,77.62490987777709,0.26
3780,12.82455325126648,77.62490987777709,4.17
3781,12.813738584518433,77.62490987777709,1.98
3782,12.80833125114441,77.62490987777709,2.15
3783,12.802923917770386,77.62490987777709,5.34
3784,12.797516584396362,77.62490987777709,9.83
3785,12.792109251022339,77.62490987777709,14.24
3786,12.786701917648315,77.62490987777709,14.8
3787,12.781294584274292,77.62490987777709,7.88
3788,13.116549253463745,77.62490987777709,4.89
3789,12.775887250900269,77.62490987777709,6.72
3790,12.770479917526245,77.62490987777709,4.13
3791,12.765072584152222,77.62490987777709,1.11
3792,13.111141920089722,77.62490987777709,4.7
3793,13.105734586715698,77.62490987777709,3.11
3794,13.148993253707886,77.63033866882323,0.31
3795,13.100327253341675,77.63033866882323,1.09
3796,13.094919919967651,77.63033866882323,4.33
3797,13.089512586593628,77.63033866882323,5.62
3798,13.078697919845581,77.63033866882323,2.69
3799,13.073290586471558,77.63033866882323,1.9
3800,13.067883253097534,77.63033866882323,2.34
3801,13.06247591972351,77.63033866882323,1.47
3802,13.057068586349487,77.63033866882323,0.88
3803,13.051661252975464,77.63033866882323,0.43
3804,13.143585920333862,77.63033866882323,6.53
3805,13.04625391960144,77.63033866882323,0.53
3806,13.040846586227415,77.63033866882323,5.37
3807,13.035439252853394,77.63033866882323,10.36
3808,13.03003191947937,77.63033866882323,11.25
3809,13.024624586105347,77.63033866882323,9.22
3810,13.019217252731323,77.63033866882323,5.04
3811,13.0138099193573,77.63033866882323,8.25
3812,13.008402585983276,77.63033866882323,3.68
3813,13.002995252609253,77.63033866882323,6.83
3814,12.99758791923523,77.63033866882323,9.04
3815,12.819145917892456,77.62490987777709,13.93
3816,13.084105253219604,77.63033866882323,4.08
3817,13.138178586959839,77.63033866882323,6.85
3818,12.905663251876831,77.63033866882323,2.64
3819,12.819145917892456,77.63033866882323,2.69
3820,13.084105253219604,77.63576745986937,3.14
3821,13.138178586959839,77.63576745986937,10.26
3822,12.905663251876831,77.63576745986937,4.45
3823,12.819145917892456,77.63576745986937,2.65
3824,13.084105253219604,77.64119625091553,5.65
3825,13.138178586959839,77.64119625091553,5.61
3826,12.905663251876831,77.64119625091553,4.04
3827,12.819145917892456,77.64119625091553,1.72
3828,13.084105253219604,77.64662504196167,1.09
3829,13.138178586959839,77.64662504196167,18.14
3830,12.905663251876831,77.64662504196167,10.69
3831,12.992180585861206,77.63033866882323,16.66
3832,12.986773252487184,77.63033866882323,36.89
3833,12.98136591911316,77.63033866882323,41.03
3834,12.975958585739136,77.63033866882323,7.4
3835,12.970551252365112,77.63033866882323,17.28
3836,12.965143918991089,77.63033866882323,53.08
3837,12.959736585617065,77.63033866882323,43.64
3838,12.954329252243042,77.63033866882323,18.03
3839,12.948921918869019,77.63033866882323,13.01
3840,12.943514585494995,77.63033866882323,12.17
3841,13.132771253585815,77.63033866882323,3.94
3842,12.938107252120972,77.63033866882323,6.81
3843,12.932699918746948,77.63033866882323,25.28
3844,12.927292585372925,77.63033866882323,28.39
3845,12.921885251998901,77.63033866882323,25.03
3846,12.916477918624878,77.63033866882323,19.03
3847,12.911070585250854,77.63033866882323,8.26
3848,12.900255918502808,77.63033866882323,8.64
3849,12.894848585128784,77.63033866882323,0.49
3850,12.88944125175476,77.63033866882323,1.66
3851,13.127363920211792,77.63033866882323,8.44
3852,12.884033918380736,77.63033866882323,1.3
3853,12.878626585006714,77.63033866882323,1.89
3854,12.87321925163269,77.63033866882323,1.45
3855,12.867811918258667,77.63033866882323,4.7
3856,12.862404584884644,77.63033866882323,2.7
3857,12.85699725151062,77.63033866882323,1.56
3858,12.851589918136597,77.63033866882323,4.15
3859,12.846182584762573,77.63033866882323,1.58
3860,12.84077525138855,77.63033866882323,1.75
3861,12.835367918014526,77.63033866882323,20.7
3862,13.121956586837769,77.63033866882323,4.11
3863,12.829960584640505,77.63033866882323,12.72
3864,12.82455325126648,77.63033866882323,1.36
3865,12.813738584518433,77.63033866882323,1.93
3866,12.80833125114441,77.63033866882323,7.25
3867,12.802923917770386,77.63033866882323,13.25
3868,12.797516584396362,77.63033866882323,19.66
3869,12.792109251022339,77.63033866882323,14.03
3870,12.786701917648315,77.63033866882323,6.63
3871,12.781294584274292,77.63033866882323,15.11
3872,13.116549253463745,77.63033866882323,17.45
3873,12.775887250900269,77.63033866882323,13.76
3874,12.770479917526245,77.63033866882323,8.81
3875,12.765072584152222,77.63033866882323,3.01
3876,13.111141920089722,77.63033866882323,3.78
3877,13.105734586715698,77.63033866882323,8.62
3878,13.148993253707886,77.63576745986937,1.28
3879,13.100327253341675,77.63576745986937,1.54
3880,13.094919919967651,77.63576745986937,1.96
3881,13.089512586593628,77.63576745986937,6.1
3882,13.078697919845581,77.63576745986937,4.02
3883,13.073290586471558,77.63576745986937,7.61
3884,13.067883253097534,77.63576745986937,4.03
3885,13.06247591972351,77.63576745986937,1.44
3886,13.057068586349487,77.63576745986937,1.42
3887,13.051661252975464,77.63576745986937,1.92
3888,13.143585920333862,77.63576745986937,1.28
3889,13.04625391960144,77.63576745986937,0.74
3890,13.040846586227415,77.63576745986937,5.32
3891,13.035439252853394,77.63576745986937,3.07
3892,13.03003191947937,77.63576745986937,10.57
3893,13.024624586105347,77.63576745986937,17.18
3894,13.019217252731323,77.63576745986937,12.07
3895,13.0138099193573,77.63576745986937,3.65
3896,13.008402585983276,77.63576745986937,1.64
3897,13.002995252609253,77.63576745986937,12.84
3898,12.99758791923523,77.63576745986937,30.74
3899,12.992180585861206,77.63576745986937,17.24
3900,12.986773252487184,77.63576745986937,21.01
3901,12.98136591911316,77.63576745986937,49.05
3902,12.975958585739136,77.63576745986937,13.5
3903,12.970551252365112,77.63576745986937,29.71
3904,12.965143918991089,77.63576745986937,26.17
3905,12.959736585617065,77.63576745986937,17.23
3906,12.954329252243042,77.63576745986937,15.05
3907,12.948921918869019,77.63576745986937,9.4
3908,12.943514585494995,77.63576745986937,11.55
3909,13.132771253585815,77.63576745986937,6.32
3910,12.938107252120972,77.63576745986937,7.55
3911,12.932699918746948,77.63576745986937,15.01
3912,12.927292585372925,77.63576745986937,31.56
3913,12.921885251998901,77.63576745986937,10.58
3914,12.916477918624878,77.63576745986937,13.05
3915,12.911070585250854,77.63576745986937,12.54
3916,12.900255918502808,77.63576745986937,3.17
3917,12.894848585128784,77.63576745986937,11.05
3918,12.88944125175476,77.63576745986937,6.37
3919,13.127363920211792,77.63576745986937,1.19
3920,12.884033918380736,77.63576745986937,25.68
3921,12.878626585006714,77.63576745986937,4.8
3922,12.87321925163269,77.63576745986937,2.11
3923,12.867811918258667,77.63576745986937,2.32
3924,12.862404584884644,77.63576745986937,2.47
3925,12.85699725151062,77.63576745986937,2.84
3926,12.851589918136597,77.63576745986937,6.52
3927,12.846182584762573,77.63576745986937,8.86
3928,12.84077525138855,77.63576745986937,0.55
3929,12.835367918014526,77.63576745986937,0.69
3930,13.121956586837769,77.63576745986937,6.32
3931,12.829960584640505,77.63576745986937,2.55
3932,12.82455325126648,77.63576745986937,0.77
3933,12.813738584518433,77.63576745986937,3.78
3934,12.80833125114441,77.63576745986937,0.8
3935,12.802923917770386,77.63576745986937,9.45
3936,12.797516584396362,77.63576745986937,34.63
3937,12.792109251022339,77.63576745986937,28.57
3938,12.786701917648315,77.63576745986937,7.59
3939,12.781294584274292,77.63576745986937,8.54
3940,13.116549253463745,77.63576745986937,15.33
3941,12.775887250900269,77.63576745986937,13.41
3942,12.770479917526245,77.63576745986937,17.3
3943,12.765072584152222,77.63576745986937,11.92
3944,13.111141920089722,77.63576745986937,5.25
3945,13.105734586715698,77.63576745986937,4.07
3946,13.148993253707886,77.64119625091553,7.2
3947,13.100327253341675,77.64119625091553,3.85
3948,13.094919919967651,77.64119625091553,2.06
3949,13.089512586593628,77.64119625091553,0.15
3950,13.078697919845581,77.64119625091553,7.92
3951,13.073290586471558,77.64119625091553,6.44
3952,13.067883253097534,77.64119625091553,2.9
3953,13.06247591972351,77.64119625091553,3.78
3954,13.057068586349487,77.64119625091553,8.2
3955,13.051661252975464,77.64119625091553,6.19
3956,13.143585920333862,77.64119625091553,7.18
3957,13.04625391960144,77.64119625091553,3.71
3958,13.040846586227415,77.64119625091553,6.91
3959,13.035439252853394,77.64119625091553,3.74
3960,13.03003191947937,77.64119625091553,2.23
3961,13.024624586105347,77.64119625091553,10.71
3962,13.019217252731323,77.64119625091553,14.56
3963,13.0138099193573,77.64119625091553,5.04
3964,13.008402585983276,77.64119625091553,6.11
3965,13.002995252609253,77.64119625091553,27.86
3966,12.99758791923523,77.64119625091553,14.16
3967,12.992180585861206,77.64119625091553,11.03
3968,12.986773252487184,77.64119625091553,34.44
3969,12.98136591911316,77.64119625091553,25.68
3970,12.975958585739136,77.64119625091553,30.47
3971,12.970551252365112,77.64119625091553,23.21
3972,12.965143918991089,77.64119625091553,16.0
3973,12.959736585617065,77.64119625091553,22.26
3974,12.954329252243042,77.64119625091553,14.82
3975,12.948921918869019,77.64119625091553,21.76
3976,12.943514585494995,77.64119625091553,21.04
3977,13.132771253585815,77.64119625091553,9.81
3978,12.938107252120972,77.64119625091553,57.77
3979,12.932699918746948,77.64119625091553,29.35
3980,12.927292585372925,77.64119625091553,15.9
3981,12.921885251998901,77.64119625091553,47.47
3982,12.916477918624878,77.64119625091553,17.63
3983,12.911070585250854,77.64119625091553,9.64
3984,12.900255918502808,77.64119625091553,6.06
3985,12.894848585128784,77.64119625091553,3.13
3986,12.88944125175476,77.64119625091553,7.98
3987,13.127363920211792,77.64119625091553,4.16
3988,12.884033918380736,77.64119625091553,2.89
3989,12.878626585006714,77.64119625091553,6.11
3990,12.87321925163269,77.64119625091553,14.65
3991,12.867811918258667,77.64119625091553,6.85
3992,12.862404584884644,77.64119625091553,0.93
3993,12.85699725151062,77.64119625091553,1.54
3994,12.851589918136597,77.64119625091553,1.25
3995,12.846182584762573,77.64119625091553,5.6
3996,12.84077525138855,77.64119625091553,3.08
3997,12.835367918014526,77.64119625091553,2.26
3998,13.121956586837769,77.64119625091553,4.06
3999,12.829960584640505,77.64119625091553,1.42
4000,12.82455325126648,77.64119625091553,0.94
4001,12.813738584518433,77.64119625091553,3.35
4002,12.80833125114441,77.64119625091553,3.02
4003,12.802923917770386,77.64119625091553,1.23
4004,12.797516584396362,77.64119625091553,2.1
4005,12.792109251022339,77.64119625091553,8.81
4006,12.786701917648315,77.64119625091553,8.23
4007,12.781294584274292,77.64119625091553,3.0
4008,13.116549253463745,77.64119625091553,4.29
4009,12.775887250900269,77.64119625091553,14.77
4010,12.770479917526245,77.64119625091553,11.14
4011,12.765072584152222,77.64119625091553,13.97
4012,13.111141920089722,77.64119625091553,0.68
4013,13.105734586715698,77.64119625091553,0.82
4014,13.148993253707886,77.64662504196167,1.75
4015,13.100327253341675,77.64662504196167,0.49
4016,13.094919919967651,77.64662504196167,2.37
4017,13.089512586593628,77.64662504196167,0.17
4018,13.078697919845581,77.64662504196167,1.44
4019,13.073290586471558,77.64662504196167,4.12
4020,13.067883253097534,77.64662504196167,7.23
4021,13.06247591972351,77.64662504196167,4.66
4022,13.057068586349487,77.64662504196167,5.0
4023,13.051661252975464,77.64662504196167,13.52
4024,13.143585920333862,77.64662504196167,7.14
4025,13.04625391960144,77.64662504196167,5.99
4026,13.040846586227415,77.64662504196167,7.14
4027,13.035439252853394,77.64662504196167,4.36
4028,13.03003191947937,77.64662504196167,0.97
4029,13.024624586105347,77.64662504196167,9.36
4030,13.019217252731323,77.64662504196167,22.84
4031,13.0138099193573,77.64662504196167,17.08
4032,13.008402585983276,77.64662504196167,7.69
4033,13.002995252609253,77.64662504196167,33.57
4034,12.99758791923523,77.64662504196167,38.82
4035,12.992180585861206,77.64662504196167,14.74
4036,12.986773252487184,77.64662504196167,25.19
4037,12.98136591911316,77.64662504196167,28.57
4038,12.975958585739136,77.64662504196167,37.68
4039,12.970551252365112,77.64662504196167,24.35
4040,12.965143918991089,77.64662504196167,13.91
4041,12.959736585617065,77.64662504196167,16.02
4042,12.954329252243042,77.64662504196167,55.48
4043,12.948921918869019,77.64662504196167,53.82
4044,12.943514585494995,77.64662504196167,10.77
4045,13.132771253585815,77.64662504196167,4.76
4046,12.938107252120972,77.64662504196167,24.16
4047,12.932699918746948,77.64662504196167,45.11
4048,12.927292585372925,77.64662504196167,38.12
4049,12.921885251998901,77.64662504196167,20.96
4050,12.916477918624878,77.64662504196167,20.94
4051,12.911070585250854,77.64662504196167,20.17
4052,12.900255918502808,77.64662504196167,3.54
4053,12.894848585128784,77.64662504196167,11.2
4054,12.88944125175476,77.64662504196167,5.46
4055,13.127363920211792,77.64662504196167,2.74
4056,12.884033918380736,77.64662504196167,6.52
4057,12.878626585006714,77.64662504196167,5.85
4058,12.87321925163269,77.64662504196167,7.11
4059,12.867811918258667,77.64662504196167,7.18
4060,12.862404584884644,77.64662504196167,3.49
4061,12.85699725151062,77.64662504196167,1.81
4062,12.851589918136597,77.64662504196167,5.94
4063,12.846182584762573,77.64662504196167,7.13
4064,12.84077525138855,77.64662504196167,10.67
4065,12.835367918014526,77.64662504196167,0.33
4066,13.121956586837769,77.64662504196167,3.71
4067,12.829960584640505,77.64662504196167,1.05
4068,12.82455325126648,77.64662504196167,0.92
4069,12.813738584518433,77.64662504196167,1.35
4070,12.80833125114441,77.64662504196167,2.5
4071,12.802923917770386,77.64662504196167,0.62
4072,12.797516584396362,77.64662504196167,3.63
4073,12.792109251022339,77.64662504196167,3.33
4074,12.786701917648315,77.64662504196167,2.05
4075,12.781294584274292,77.64662504196167,4.43
4076,13.116549253463745,77.64662504196167,0.92
4077,12.775887250900269,77.64662504196167,7.47
4078,12.770479917526245,77.64662504196167,11.01
4079,12.765072584152222,77.64662504196167,4.84
4080,13.111141920089722,77.64662504196167,2.74
4081,13.105734586715698,77.64662504196167,7.23
4082,13.148993253707886,77.65205383300781,0.51
4083,13.100327253341675,77.65205383300781,18.26
4084,13.094919919967651,77.65205383300781,2.02
4085,13.089512586593628,77.65205383300781,2.34
4086,13.078697919845581,77.65205383300781,3.99
4087,13.073290586471558,77.65205383300781,5.39
4088,13.067883253097534,77.65205383300781,6.3
4089,13.06247591972351,77.65205383300781,14.72
4090,13.057068586349487,77.65205383300781,4.79
4091,13.051661252975464,77.65205383300781,1.55
4092,13.143585920333862,77.65205383300781,1.47
4093,13.04625391960144,77.65205383300781,28.25
4094,13.040846586227415,77.65205383300781,5.77
4095,13.035439252853394,77.65205383300781,2.89
4096,13.03003191947937,77.65205383300781,3.4
4097,13.024624586105347,77.65205383300781,5.25
4098,13.019217252731323,77.65205383300781,10.7
4099,13.0138099193573,77.65205383300781,12.05
4100,13.008402585983276,77.65205383300781,8.73
4101,13.002995252609253,77.65205383300781,26.65
4102,12.99758791923523,77.65205383300781,40.76
4103,12.992180585861206,77.65205383300781,24.66
4104,12.986773252487184,77.65205383300781,52.4
4105,12.98136591911316,77.65205383300781,45.55
4106,12.975958585739136,77.65205383300781,35.94
4107,12.970551252365112,77.65205383300781,13.62
4108,12.965143918991089,77.65205383300781,46.84
4109,12.959736585617065,77.65205383300781,49.33
4110,12.954329252243042,77.65205383300781,16.19
4111,12.948921918869019,77.65205383300781,28.61
4112,12.943514585494995,77.65205383300781,15.69
4113,13.132771253585815,77.65205383300781,6.2
4114,12.938107252120972,77.65205383300781,32.35
4115,12.932699918746948,77.65205383300781,74.59
4116,12.927292585372925,77.65205383300781,64.28
4117,12.921885251998901,77.65205383300781,20.96
4118,12.916477918624878,77.65205383300781,18.67
4119,12.911070585250854,77.65205383300781,17.14
4120,13.084105253219604,77.65205383300781,2.85
4121,13.138178586959839,77.65205383300781,10.2
4122,12.905663251876831,77.65205383300781,6.52
4123,12.819145917892456,77.65205383300781,3.19
4124,13.084105253219604,77.65748262405396,0.66
4125,13.138178586959839,77.65748262405396,9.6
4126,12.905663251876831,77.65748262405396,7.58
4127,13.084105253219604,77.36975669860841,3.82
4128,13.138178586959839,77.36975669860841,4.68
4129,12.905663251876831,77.36975669860841,0.42
4130,12.819145917892456,77.36975669860841,66.21
4131,13.078697919845581,77.6629114151001,11.13
4132,12.992180585861206,77.6629114151001,14.0
4133,12.900255918502808,77.6629114151001,12.09
4134,12.813738584518433,77.6629114151001,10.96
4135,13.078697919845581,77.66834020614623,9.09
4136,12.900255918502808,77.65205383300781,7.75
4137,12.894848585128784,77.65205383300781,4.09
4138,12.88944125175476,77.65205383300781,3.37
4139,13.127363920211792,77.65205383300781,6.62
4140,12.884033918380736,77.65205383300781,3.16
4141,12.878626585006714,77.65205383300781,2.74
4142,12.87321925163269,77.65205383300781,2.19
4143,12.867811918258667,77.65205383300781,6.56
4144,12.862404584884644,77.65205383300781,2.67
4145,12.85699725151062,77.65205383300781,8.84
4146,12.851589918136597,77.65205383300781,6.0
4147,12.846182584762573,77.65205383300781,6.24
4148,12.84077525138855,77.65205383300781,10.71
4149,12.835367918014526,77.65205383300781,12.65
4150,13.121956586837769,77.65205383300781,5.0
4151,12.829960584640505,77.65205383300781,7.5
4152,12.82455325126648,77.65205383300781,0.78
4153,12.813738584518433,77.65205383300781,5.72
4154,12.80833125114441,77.65205383300781,5.65
4155,12.802923917770386,77.65205383300781,12.74
4156,12.797516584396362,77.65205383300781,13.56
4157,12.792109251022339,77.65205383300781,12.14
4158,12.786701917648315,77.65205383300781,10.54
4159,12.781294584274292,77.65205383300781,12.17
4160,13.116549253463745,77.65205383300781,2.69
4161,12.775887250900269,77.65205383300781,27.0
4162,12.770479917526245,77.65205383300781,9.75
4163,12.765072584152222,77.65205383300781,4.31
4164,13.111141920089722,77.65205383300781,3.77
4165,13.105734586715698,77.65205383300781,14.2
4166,13.148993253707886,77.65748262405396,0.24
4167,13.100327253341675,77.65748262405396,2.45
4168,13.094919919967651,77.65748262405396,1.78
4169,13.089512586593628,77.65748262405396,2.82
4170,13.078697919845581,77.65748262405396,1.6
4171,13.073290586471558,77.65748262405396,5.35
4172,13.067883253097534,77.65748262405396,3.84
4173,13.06247591972351,77.65748262405396,4.95
4174,13.057068586349487,77.65748262405396,2.11
4175,13.051661252975464,77.65748262405396,10.55
4176,13.143585920333862,77.65748262405396,2.72
4177,13.04625391960144,77.65748262405396,49.78
4178,13.040846586227415,77.65748262405396,2.77
4179,13.035439252853394,77.65748262405396,3.31
4180,13.03003191947937,77.65748262405396,2.63
4181,13.024624586105347,77.65748262405396,2.15
4182,13.019217252731323,77.65748262405396,8.61
4183,13.0138099193573,77.65748262405396,8.44
4184,13.008402585983276,77.65748262405396,7.59
4185,13.002995252609253,77.65748262405396,30.29
4186,12.99758791923523,77.65748262405396,13.47
4187,12.992180585861206,77.65748262405396,41.56
4188,12.986773252487184,77.65748262405396,51.54
4189,12.98136591911316,77.65748262405396,45.59
4190,12.975958585739136,77.65748262405396,30.72
4191,12.970551252365112,77.65748262405396,20.42
4192,12.965143918991089,77.65748262405396,20.49
4193,12.959736585617065,77.65748262405396,15.98
4194,12.954329252243042,77.65748262405396,5.11
4195,12.948921918869019,77.65748262405396,31.02
4196,12.943514585494995,77.65748262405396,33.12
4197,13.132771253585815,77.65748262405396,1.7
4198,12.938107252120972,77.65748262405396,40.63
4199,12.932699918746948,77.65748262405396,98.72
4200,12.927292585372925,77.65748262405396,54.77
4201,12.921885251998901,77.65748262405396,26.75
4202,12.916477918624878,77.65748262405396,29.52
4203,12.911070585250854,77.65748262405396,12.15
4204,12.900255918502808,77.65748262405396,4.07
4205,12.894848585128784,77.65748262405396,9.97
4206,12.88944125175476,77.65748262405396,5.02
4207,13.127363920211792,77.65748262405396,0.96
4208,12.884033918380736,77.65748262405396,3.65
4209,12.878626585006714,77.65748262405396,2.44
4210,12.87321925163269,77.65748262405396,3.28
4211,12.867811918258667,77.65748262405396,6.47
4212,12.862404584884644,77.65748262405396,3.31
4213,12.85699725151062,77.65748262405396,19.97
4214,12.851589918136597,77.65748262405396,17.57
4215,12.846182584762573,77.65748262405396,14.22
4216,12.84077525138855,77.65748262405396,17.12
4217,12.835367918014526,77.65748262405396,16.43
4218,13.121956586837769,77.65748262405396,3.7
4219,12.829960584640505,77.65748262405396,7.18
4220,12.82455325126648,77.65748262405396,1.25
4221,12.819145917892456,77.65748262405396,5.56
4222,12.813738584518433,77.65748262405396,4.64
4223,12.80833125114441,77.65748262405396,4.89
4224,12.802923917770386,77.65748262405396,14.55
4225,12.797516584396362,77.65748262405396,6.54
4226,12.792109251022339,77.65748262405396,6.56
4227,12.786701917648315,77.65748262405396,1.82
4228,12.781294584274292,77.65748262405396,33.61
4229,13.116549253463745,77.65748262405396,0.41
4230,12.775887250900269,77.65748262405396,83.06
4231,12.770479917526245,77.65748262405396,29.33
4232,12.765072584152222,77.65748262405396,8.85
4233,13.111141920089722,77.65748262405396,7.26
4234,13.105734586715698,77.65748262405396,2.94
4235,13.148993253707886,77.36975669860841,2.5
4236,13.100327253341675,77.36975669860841,5.25
4237,13.094919919967651,77.36975669860841,1.9
4238,13.089512586593628,77.36975669860841,3.41
4239,13.073290586471558,77.6629114151001,6.46
4240,13.067883253097534,77.6629114151001,4.82
4241,13.06247591972351,77.6629114151001,2.8
4242,13.057068586349487,77.6629114151001,14.5
4243,13.051661252975464,77.6629114151001,15.68
4244,13.143585920333862,77.6629114151001,3.87
4245,13.04625391960144,77.6629114151001,67.24
4246,13.040846586227415,77.6629114151001,4.88
4247,13.035439252853394,77.6629114151001,6.21
4248,13.03003191947937,77.6629114151001,7.19
4249,13.024624586105347,77.6629114151001,2.49
4250,13.019217252731323,77.6629114151001,5.27
4251,13.0138099193573,77.6629114151001,6.89
4252,13.008402585983276,77.6629114151001,17.06
4253,13.002995252609253,77.6629114151001,11.57
4254,12.99758791923523,77.6629114151001,18.8
4255,13.138178586959839,77.6629114151001,14.11
4256,12.986773252487184,77.6629114151001,53.55
4257,12.98136591911316,77.6629114151001,48.35
4258,12.975958585739136,77.6629114151001,22.91
4259,12.970551252365112,77.6629114151001,17.72
4260,12.965143918991089,77.6629114151001,27.4
4261,12.959736585617065,77.6629114151001,44.96
4262,12.954329252243042,77.6629114151001,15.33
4263,12.948921918869019,77.6629114151001,13.43
4264,12.943514585494995,77.6629114151001,70.85
4265,13.132771253585815,77.6629114151001,6.87
4266,12.938107252120972,77.6629114151001,90.29
4267,12.932699918746948,77.6629114151001,99.8
4268,12.927292585372925,77.6629114151001,26.64
4269,12.921885251998901,77.6629114151001,13.95
4270,12.916477918624878,77.6629114151001,23.68
4271,12.911070585250854,77.6629114151001,16.3
4272,12.905663251876831,77.6629114151001,10.33
4273,12.894848585128784,77.6629114151001,24.18
4274,12.88944125175476,77.6629114151001,1.14
4275,13.127363920211792,77.6629114151001,1.57
4276,12.884033918380736,77.6629114151001,25.43
4277,12.878626585006714,77.6629114151001,19.95
4278,12.87321925163269,77.6629114151001,8.51
4279,12.867811918258667,77.6629114151001,14.77
4280,12.862404584884644,77.6629114151001,8.24
4281,12.85699725151062,77.6629114151001,23.54
4282,12.851589918136597,77.6629114151001,26.16
4283,12.846182584762573,77.6629114151001,35.62
4284,12.84077525138855,77.6629114151001,30.41
4285,12.835367918014526,77.6629114151001,13.76
4286,13.121956586837769,77.6629114151001,0.88
4287,12.829960584640505,77.6629114151001,10.31
4288,12.82455325126648,77.6629114151001,11.22
4289,12.819145917892456,77.6629114151001,3.27
4290,12.80833125114441,77.6629114151001,14.14
4291,12.802923917770386,77.6629114151001,10.53
4292,12.797516584396362,77.6629114151001,9.1
4293,12.792109251022339,77.6629114151001,21.25
4294,12.786701917648315,77.6629114151001,5.4
4295,12.781294584274292,77.6629114151001,44.09
4296,13.116549253463745,77.6629114151001,1.1
4297,12.775887250900269,77.6629114151001,63.45
4298,12.770479917526245,77.6629114151001,6.98
4299,12.765072584152222,77.6629114151001,3.22
4300,13.111141920089722,77.6629114151001,4.68
4301,13.105734586715698,77.6629114151001,2.02
4302,13.148993253707886,77.66834020614623,0.25
4303,13.100327253341675,77.66834020614623,1.42
4304,13.094919919967651,77.66834020614623,1.44
4305,13.089512586593628,77.66834020614623,2.55
4306,13.084105253219604,77.66834020614623,2.58
4307,13.073290586471558,77.66834020614623,7.26
4308,13.067883253097534,77.66834020614623,2.67
4309,13.06247591972351,77.66834020614623,4.13
4310,13.057068586349487,77.66834020614623,15.76
4311,13.051661252975464,77.66834020614623,17.51
4312,13.143585920333862,77.66834020614623,2.08
4313,13.04625391960144,77.66834020614623,50.95
4314,13.040846586227415,77.66834020614623,3.49
4315,13.035439252853394,77.66834020614623,2.56
4316,13.03003191947937,77.66834020614623,4.88
4317,13.024624586105347,77.66834020614623,19.86
4318,13.019217252731323,77.66834020614623,2.51
4319,13.0138099193573,77.66834020614623,5.55
4320,13.008402585983276,77.66834020614623,9.17
4321,13.002995252609253,77.66834020614623,10.62
4322,12.99758791923523,77.66834020614623,9.23
4323,13.138178586959839,77.66834020614623,2.36
4324,12.986773252487184,77.66834020614623,21.54
4325,12.98136591911316,77.66834020614623,26.79
4326,12.975958585739136,77.66834020614623,10.03
4327,12.970551252365112,77.66834020614623,8.64
4328,12.965143918991089,77.66834020614623,14.41
4329,12.959736585617065,77.66834020614623,45.83
4330,12.954329252243042,77.66834020614623,23.93
4331,12.948921918869019,77.66834020614623,9.17
4332,12.943514585494995,77.66834020614623,80.94
4333,13.132771253585815,77.66834020614623,2.05
4334,12.938107252120972,77.66834020614623,98.1
4335,12.932699918746948,77.66834020614623,84.75
4336,12.927292585372925,77.66834020614623,16.91
4337,12.921885251998901,77.66834020614623,15.98
4338,12.916477918624878,77.66834020614623,11.04
4339,12.911070585250854,77.66834020614623,13.29
4340,12.905663251876831,77.66834020614623,37.41
4341,12.894848585128784,77.66834020614623,7.5
4342,12.88944125175476,77.66834020614623,8.51
4343,13.127363920211792,77.66834020614623,2.14
4344,12.884033918380736,77.66834020614623,15.28
4345,12.878626585006714,77.66834020614623,14.75
4346,12.87321925163269,77.66834020614623,6.26
4347,12.867811918258667,77.66834020614623,5.66
4348,12.862404584884644,77.66834020614623,7.45
4349,12.85699725151062,77.66834020614623,14.23
4350,12.851589918136597,77.66834020614623,10.87
