Area,Percentage,xval,yval
bangalore_10-46.jpg,18.97,10,46
bangalore_10-47.jpg,21.39,10,47
bangalore_10-48.jpg,21.04,10,48
bangalore_10-49.jpg,5.55,10,49
bangalore_10-5.jpg,3.35,10,5
bangalore_10-50.jpg,13.07,10,50
bangalore_10-51.jpg,3.35,10,51
bangalore_10-52.jpg,8.78,10,52
bangalore_10-53.jpg,4.61,10,53
bangalore_10-54.jpg,10.24,10,54
bangalore_10-55.jpg,13.38,10,55
bangalore_10-56.jpg,1.26,10,56
bangalore_10-57.jpg,1.66,10,57
bangalore_10-58.jpg,4.58,10,58
bangalore_10-59.jpg,7.15,10,59
bangalore_10-6.jpg,2.76,10,6
bangalore_10-60.jpg,10.28,10,60
bangalore_10-61.jpg,6.02,10,61
bangalore_10-62.jpg,4.49,10,62
bangalore_10-63.jpg,16.14,10,63
bangalore_10-64.jpg,2.71,10,64
bangalore_10-65.jpg,5.36,10,65
bangalore_10-66.jpg,15.41,10,66
bangalore_10-67.jpg,4.5,10,67
bangalore_10-68.jpg,2.88,10,68
bangalore_10-69.jpg,0.32,10,69
bangalore_10-7.jpg,3.27,10,7
bangalore_10-70.jpg,1.89,10,70
bangalore_10-71.jpg,4.93,10,71
bangalore_10-72.jpg,2.74,10,72
bangalore_10-73.jpg,0.89,10,73
bangalore_10-74.jpg,4.49,10,74
bangalore_10-75.jpg,4.48,10,75
bangalore_10-76.jpg,5.55,10,76
bangalore_10-77.jpg,2.43,10,77
bangalore_10-78.jpg,1.59,10,78
bangalore_10-79.jpg,2.9,10,79
bangalore_10-8.jpg,4.05,10,8
bangalore_10-80.jpg,6.47,10,80
bangalore_10-81.jpg,3.41,10,81
bangalore_10-82.jpg,0.99,10,82
bangalore_10-83.jpg,5.38,10,83
bangalore_10-84.jpg,5.66,10,84
bangalore_10-85.jpg,0.84,10,85
bangalore_10-86.jpg,0.73,10,86
bangalore_10-87.jpg,2.59,10,87
bangalore_10-88.jpg,0.42,10,88
bangalore_10-89.jpg,0.7,10,89
